GEOID,total_population,median_household_income,poverty_rate_pct,pct_no_vehicle
51650,137217,64430.0,13.037743136783341,7.5622063685401075
51660,51784,56050.0,23.41070600957825,7.216194143040486
51670,23046,50661.0,21.11863230061616,8.985879332477536
51678,7346,93651.0,9.474543969507215,11.049723756906078
51680,79166,56243.0,15.199706944900587,10.59840885506745
51683,42620,110559.0,4.7254809948381045,3.6849710982658963
51685,17123,91673.0,5.04000467207849,4.7500478835472135
51690,13539,39127.0,23.760986778934928,13.219616204690832
51700,185118,63355.0,14.07534653572316,9.678658980984563
51710,236973,60998.0,15.335924345811547,11.757305670757061
51720,3668,36974.0,28.598691384950925,8.103015075376884
51730,33261,46930.0,21.872463245242177,16.466027341358906
51735,12479,114503.0,4.487539065630259,1.6534249516856347
51740,97384,57154.0,16.769695227142037,11.416251732457267
51750,16379,51039.0,27.480310153245007,4.591183464422901
51760,227171,59606.0,18.630899190477656,14.159939131036253
51770,99213,51523.0,18.78282079969359,11.1643227584918
51775,25372,68402.0,8.615796941510325,5.774016923842708
51790,25581,59731.0,10.800985106133458,8.821402747650037
51800,94856,87758.0,9.348907818166484,5.969491712098684
51810,457900,87544.0,7.880541602970082,4.316574909873403
51820,22341,52519.0,15.943780493263507,7.825257130739052
51830,15486,66815.0,9.369753325584398,7.08725931995084
51840,28103,62495.0,16.151300572892573,9.958099313541945
53001,20557,63105.0,20.67908741547891,7.3604060913705585
53003,22370,63724.0,15.932051855163165,3.274028845141594
53005,207560,83778.0,10.429273463095008,5.068270007548769
53007,79076,71876.0,9.120339926146997,5.2903268231735385
53009,77333,66108.0,10.718580683537429,6.247069854664791
53011,504091,90115.0,8.79107145336854,4.754239845814161
53013,3980,68825.0,9.22110552763819,4.046563192904657
53015,110621,70912.0,11.98054618924074,6.245511617670906
53017,43189,79422.0,7.8770057190488325,4.491404937314204
53019,7260,50424.0,15.34435261707989,6.181818181818182
53021,96692,77877.0,13.050717742936335,4.285714285714286
53023,2310,57958.0,10.995670995670997,1.1892963330029733
53025,99145,66387.0,14.13989611175551,4.72880651102002
53027,75672,59105.0,14.280050745321915,5.47017805158757
53029,86510,82850.0,6.617732054097793,3.152290269874359
53031,33006,64796.0,13.552081439738227,4.615675641591525
53033,2254371,116340.0,8.330217164787872,10.860881617863729
53035,275411,93675.0,8.024733943088693,4.333638275598646
53037,44424,66800.0,13.778588150549254,3.361038961038961
53039,22798,66581.0,13.738047197122555,5.229777500519859
53041,82663,67247.0,12.119085927198384,4.604741201485195
53043,11036,68172.0,11.498731424429142,2.758164165931156
53045,66053,74388.0,12.69737937716682,3.935185185185185
53047,42336,58218.0,18.549225245653815,4.1281975889444285
53049,23396,58889.0,12.916737903915198,7.493685096828516
53051,13570,59353.0,12.748710390567428,3.085236186160014
53053,918993,91486.0,8.480151644245385,5.000541279115697
53055,18001,76745.0,10.854952502638742,4.622140050843541
53057,129480,82029.0,11.820358356502934,3.9272784511254524
53059,12118,84500.0,8.549265555372173,4.613466334164588
53061,828337,104083.0,7.505520096289313,4.61736493273047
53063,538711,70394.0,11.989916671462064,7.252112174743823
53065,46774,62381.0,13.171847607645274,3.762654972659845
53067,294272,88895.0,9.22343953892997,4.641514326461818
53069,4476,59167.0,13.605898123324398,3.428863868986694
53071,62150,66635.0,10.291230893000805,6.21028810166246
53073,226523,77581.0,12.567818720394838,6.0808809818911715
53075,47141,49345.0,20.78021255382788,8.979569114290486
53077,256143,64910.0,15.319177178373018,5.257252390191449
54001,15527,44341.0,21.111612030656275,6.9269303852133355
54003,123283,73619.0,10.792242239400403,5.489614243323442
54005,21705,56182.0,16.323427781617138,8.07057057057057
54007,12505,42245.0,17.560975609756095,8.189183271294066
54009,22349,51963.0,10.528435276746164,7.046804961951422
54011,93965,48944.0,19.223114989623795,10.287229114119524
54013,6279,39031.0,33.49259436215958,7.740066225165563
54015,8049,41530.0,24.189340290719343,7.853403141361256
54017,7847,56587.0,12.41238689945202,2.55863539445629
54019,40545,50090.0,20.688124306326305,10.183209938511734
54021,7444,51552.0,8.248253627082214,6.613508442776736
54023,11034,52877.0,11.600507522204097,7.187499999999999
54025,32995,45519.0,19.49992423094408,6.703341483292584
54027,23275,55222.0,16.93233082706767,5.1946441854698735
54029,28907,57515.0,13.194036046632304,6.669233731228339
54031,14249,49205.0,17.166116920485646,8.344947735191639
54033,65862,56184.0,13.406820321277824,8.83420889987639
54035,27868,55173.0,19.430888474235683,9.34696806602081
54037,58043,93744.0,8.877900866598901,5.565387481371088
54039,179895,55226.0,16.15275577420162,10.754414125200643
54041,16920,50552.0,16.6193853427896,10.293902617341717
54043,20410,50985.0,18.990690837824594,8.97633744855967
54045,32350,42194.0,23.125193199381762,9.793939393939393
54047,18911,28235.0,29.892655068478664,9.867114709027035
54049,56194,59974.0,14.542477844609744,8.018888359398693
54051,30509,58129.0,14.271198662689699,6.586478639568644
54053,25488,53058.0,15.783898305084746,7.0849802371541495
54055,59530,46409.0,18.25802116579876,8.311879367414491
54057,26957,64728.0,13.469599732907964,5.9912647170527915
54059,23466,38305.0,28.462456319781808,11.75629605190806
54061,105988,60893.0,19.430501566215046,7.100846038999231
54063,12438,52392.0,13.088921048400065,6.54917319408181
54065,17237,61021.0,10.489064222312468,4.267687508861477
54067,24624,48826.0,16.57326185834958,6.625881377021983
54069,42224,55521.0,13.91388783630163,12.003202378910048
54071,6156,52458.0,16.06562703053931,4.362558238034731
54073,7622,59666.0,7.110994489635266,4.384362440628426
54075,7940,41680.0,19.395465994962215,7.150118603863096
54077,34206,60136.0,12.293164941823072,6.377247880852412
54079,57347,75725.0,10.861945698990356,4.901348093920186
54081,74303,47975.0,21.012610527165794,9.307705392073482
54083,28005,51186.0,14.07962863774326,10.914881297046902
54085,8507,48973.0,19.818972610791114,4.574762050967148
54087,14027,41299.0,20.89541598346047,9.979857169016663
54089,11985,42991.0,19.616186900292032,8.87525562372188
54091,16602,52946.0,16.39561498614625,7.072515666965085
54093,6747,54053.0,9.470875944864385,9.767277856135403
54095,8336,59167.0,11.828214971209212,7.259158751696066
54097,23875,49663.0,16.791623036649213,9.290133165565692
54099,38933,52694.0,16.669663267664962,8.55672170599639
54101,8362,43409.0,17.66323845969864,13.056478405315614
54103,14431,50715.0,16.610075531841176,6.193482340897457
54105,5202,52776.0,20.107650903498655,9.073987901349465
54107,84272,54350.0,14.544569963926335,8.369907720009003
54109,21237,44510.0,24.188915571879267,10.396167788710512
55001,20730,55223.0,13.941148094548964,5.089363557105493
55003,16041,57000.0,15.977806869895891,6.134969325153374
55005,46683,59379.0,11.569522095837884,5.162264937229775
55007,16214,67266.0,10.336746021956333,3.6522429535529968
55009,268393,74066.0,9.448085456774209,4.913104055144093
55011,13329,64238.0,8.16265286218021,3.7215099715099718
55013,16561,60466.0,11.539158263389893,3.205036485906424
55015,52361,84151.0,5.828765684383415,3.770760911548861
55017,66254,69815.0,9.536028013402964,4.166983210514321
55019,34703,63187.0,12.010489006714117,9.407858328721638
55021,58272,79271.0,7.320840197693575,4.192288515871697
55023,16123,60823.0,11.784407368355765,6.570904645476773
55025,559891,84297.0,10.589025363865465,7.547788819721012
55027,89032,71747.0,7.283897924341811,4.4166783658570825
55029,30038,68257.0,8.565816632265797,3.099487031283867
55031,44092,64682.0,10.9407602286129,8.188834848805245
55033,45221,69721.0,10.130249220494903,4.740105464449209
55035,105697,70127.0,11.644606753266412,5.689602410489395
55037,4574,58049.0,9.641451683428071,2.785782901056676
55039,104027,70368.0,8.299768329376027,5.711858006042296
55041,9239,55552.0,13.605368546379479,4.217029277464411
55043,51842,63497.0,12.883376412947031,5.150279413985802
55045,37066,76080.0,6.512707063076674,3.9117609336924457
55047,19093,66395.0,12.533389200230452,6.230529595015576
55049,23766,79226.0,7.885214171505512,3.1955079122001018
55051,6136,55777.0,10.234680573663626,4.1822509350561035
55053,20958,64630.0,11.99064796259185,5.269086357947434
55055,85932,77018.0,7.361634780989619,4.383907102222744
55057,26695,63455.0,13.998876194043827,3.4251745612379696
55059,168693,76583.0,10.838624009294993,4.914174349748894
55061,20570,77610.0,6.669907632474477,3.9044501030677825
55063,120216,68731.0,11.328774871897252,6.990972319097631
55065,16716,69293.0,10.433117970806412,4.60012026458208
55067,19512,55091.0,12.079745797457974,4.512613999763118
55069,28402,64314.0,10.168298007182592,5.316538524456077
55071,81242,66412.0,9.85204697077866,5.866322432587493
55073,137820,73248.0,8.215788709911479,4.691594079739395
55075,41827,60347.0,9.417361991058407,4.200549302601109
55077,15619,59748.0,10.346373007234778,4.4948755490483165
55078,4279,62194.0,19.864454311755082,5.202754399387912
55079,933063,59319.0,17.446517544903184,12.609988002476577
55081,46208,66451.0,11.381146121883656,7.06980880391285
55083,39048,73611.0,8.146383937717681,3.250091810503122
55085,37799,66111.0,9.39707399666658,3.6973868550892366
55087,190611,78705.0,6.793416959147164,4.1998277796623436
55089,91745,92258.0,4.399149817428743,3.5674262233843854
55091,7363,70833.0,7.741409751460003,3.866146848602989
55093,42187,82996.0,9.208998032569275,3.500031531815602
55095,45128,74142.0,8.21884417656444,3.1725477500809327
55097,70281,71301.0,9.975669099756692,4.708130053563508
55099,14066,55822.0,13.36556234892649,5.625942684766215
55101,197068,72658.0,11.03324740698642,5.906447534766119
55103,17256,61985.0,14.232730644413538,7.420789327404114
55105,163817,70630.0,9.676040948131147,5.520853715438221
55107,14179,57473.0,11.199661471189788,3.9418416801292406
55109,93752,97950.0,5.880407884631794,2.8719031218753472
55111,65664,72930.0,8.487146686159845,5.169699410537107
55113,18057,57519.0,12.920197153458494,4.348355663824604
55115,40848,65493.0,9.88298080689385,4.966072179186933
55117,117741,68969.0,7.488470456340613,4.943407769960233
55119,19979,61360.0,8.719155112868512,5.261800361103947
55121,30679,68474.0,7.265556243684605,4.834276475343573
55123,30811,65177.0,14.38771867190289,8.414644316570762
55125,23146,63726.0,9.656096085716754,4.393953619378462
55127,105127,75172.0,9.30874085629762,3.5894639512553637
55129,16685,58504.0,12.196583757866348,3.6265857694429124
55131,136842,91915.0,4.703234387103375,3.4666571900708965
55133,407290,101639.0,4.893810307152152,3.34875975213144
55135,51822,69198.0,8.565860059434218,4.549317825989712
55137,24672,61033.0,10.947632944228275,4.863162039771608
55139,171197,70041.0,10.353569279835511,5.244429617891942
55141,74138,63273.0,10.381990342334566,4.8107379182739045
56001,37525,55887.0,21.479013990672886,4.861878453038674
56003,11690,61262.0,10.872540633019675,3.026748005631159
56005,46857,93315.0,9.383870072774613,2.9984579359186707
56007,14609,65196.0,13.334246012731876,3.6257910039336414
56009,13729,79235.0,10.918493699468279,4.526166902404526
56011,7258,68876.0,6.268944612841003,1.5245009074410165
56013,39402,60030.0,13.506928582305466,5.219949374016556
56015,12592,62356.0,8.60864040660737,4.69520615506017
56017,4616,64031.0,15.597920277296359,4.228028503562945
56019,8536,60667.0,16.412839737582004,3.0722739864014104
56021,100316,76282.0,8.80318194505363,4.921873113241722
56023,19794,83033.0,7.0071738910781045,3.1458906802988595
56025,79506,69104.0,8.955298971146831,4.170846633226934
56027,2460,54375.0,16.6260162601626,2.9850746268656714
56029,29878,66754.0,9.35805609478546,2.4980842911877397
56031,8618,64753.0,11.69644929217916,3.392903392903393
56033,31176,68898.0,8.44559917885553,4.048675952854738
56035,8801,85960.0,8.02181570276105,0.805291918320391
56037,42079,79375.0,11.485539105016754,2.0202020202020203
56039,23346,108279.0,6.879122761929238,1.8973561430793158
56041,20546,78164.0,6.4002725591355984,3.7305562878987604
56043,7725,61875.0,6.511326860841423,4.715875805506737
56045,6870,71800.0,12.081513828238718,3.373768006065201
72001,17972,17659.0,63.22612953483196,11.554921540656206
72003,37998,20301.0,47.03931785883467,12.011779293242405
72005,54752,18348.0,48.06399766218586,16.290993071593533
72007,24136,23160.0,42.69555850182301,13.271639769777677
72009,24555,22511.0,42.41905925473427,13.229571984435799
72011,25497,22673.0,46.354473075263755,10.56297818887747
72013,87217,21799.0,44.468394923008134,13.051090243514244
72015,15797,18496.0,57.61853516490473,10.326609029779059
72017,22604,20282.0,46.60679525747655,8.601889992730797
72019,28899,21262.0,49.638395792241944,9.848318311716861
72021,184326,29403.0,33.8763929125571,12.500905232970757
72023,46983,23077.0,41.97262839750548,10.8948087431694
72025,126772,29279.0,36.788880825418865,12.951958908248566
72027,32733,23263.0,41.435248831454494,10.712127751402676
72029,42218,26021.0,36.214410914775684,9.685970636215334
72031,154126,32888.0,30.801422212994563,10.802643698592505
72033,23060,22407.0,45.53772766695577,23.23174891971799
72035,41509,26704.0,39.73596087595461,16.265246733948363
72037,11256,22945.0,41.48898365316276,12.694667295894291
72039,16924,19618.0,55.56015126447649,13.404333455747338
72041,39831,25580.0,38.904370967337,11.529527697613853
72043,34557,20569.0,49.67445090719681,12.536034281262173
72045,18817,16153.0,53.24972099697083,19.059040590405903
72047,34459,21670.0,45.83998374880293,13.180303591262495
72049,1186,25483.0,23.440134907251263,24.161073825503358
72051,35786,31485.0,30.548259095735762,11.046025104602512
72053,31984,24309.0,42.433716858429214,13.450989744812784
72054,11641,21560.0,47.24680010308393,12.911165808905794
72055,13682,14525.0,65.56789942990791,9.998172180588558
72057,36365,19165.0,44.83431871304826,14.403548901365495
72059,17670,21312.0,53.16355404640633,13.718982140034772
72061,89554,43304.0,25.008374835294905,10.252808988764045
72063,40517,39533.0,31.789125552237333,10.154882154882156
72065,38330,24407.0,39.214714322984605,7.487225061097534
72067,15571,22542.0,40.89011624173142,12.998859749144811
72069,50729,25940.0,36.8822566973526,14.610567944633637
72071,42817,19965.0,47.76607422285541,12.322306811291519
72073,14726,18363.0,54.60410158902621,14.17593528816987
72075,46333,23035.0,43.93844560032806,13.573905226659818
72077,36928,25931.0,37.9955589254766,8.839863065804488
72079,23202,17131.0,55.94345315059046,13.934226552984166
72081,27990,18844.0,55.35191139692748,13.26119035907526
72083,8826,16506.0,52.36800362565148,12.527553269654664
72085,35099,23193.0,39.05809282315735,10.02537032490384
72087,23580,21306.0,45.27141645462256,19.41217472118959
72089,17716,22585.0,45.21901106344547,14.897058823529411
72091,39310,20385.0,45.225133553803104,17.95834755889382
72093,5354,20133.0,52.01718341426971,11.934805467928495
72095,10563,21951.0,49.8816624065133,14.967021816336883
72097,72721,16788.0,52.74129893703332,19.827556827863546
72099,37363,20331.0,46.425608222037845,9.068960313867512
72101,28659,22282.0,47.405701524826405,14.097859327217124
72103,23340,20486.0,47.79348757497858,10.353689878839798
72105,29153,20616.0,48.663945391554904,15.991096532333646
72107,21378,16869.0,55.505660024324065,15.768551236749119
72109,15927,20778.0,48.44603503484649,15.39703034215623
72111,20298,20072.0,52.06916937629323,11.64432915405678
72113,136542,18994.0,49.24638572746847,16.81673178926704
72115,23540,20209.0,45.98980458793543,12.072434607645874
72117,15164,26771.0,41.169876022157744,9.526325057228386
72119,46838,25963.0,35.83842179426961,12.095613541080033
72121,22639,20464.0,45.71756703034586,10.349197409180512
72123,25688,20123.0,50.24914356898162,14.525254603435862
72125,31680,17862.0,49.17613636363637,17.015570934256054
72127,340903,26111.0,38.892588214242764,22.626560757324338
72129,37552,19629.0,45.16670217298679,16.900181488203266
72131,39183,17557.0,52.188449072301765,11.732722850193161
72133,20207,22680.0,46.40471123867967,11.20331950207469
72135,66699,32456.0,32.187888873896156,6.367422899680965
72137,74854,28719.0,35.23926577070029,9.07476469543598
72139,67497,35821.0,29.10055261715335,10.439016666006887
